feed_id,item_id,item_key
tcgplayer,CBMi2AFBVV95cUxOQ1h2V3pJS0w4R0pVeDJHbVJLQUt4LWh6SS1fMzVhLUN0aUFieWp3c09LRTBfRzNXUnhINy1fQkhLREVTbHB4dlZRTEJMNG8tOEdzWTlCbGpkRUhGZXg3V1JUUlduM3N4QlhpYUoxNkRUZHEtR3FwRXRfOE80dng3RXFxd3RyRzZCWjJqMkpqOEpaX01DeE5vZGFCYXFRbFN5MG5kajVYaVlFRjZkSldrRnR6YTBJdWFPY3E0SnBVVTJqUjBidHljX2hWVURrOUxlNzYxT3hDanQ,cbmi2afbvv95cuxoq1h2v3pjs0w4r0pvedjhbvjlqut4lwh6ss1fmzvhlun0aufiewp3c09lrtbfrznxunhiny1fqkhlrevtbhb4dlzrtejmng8toedzwtlcbgpkruhgzxg3v1juuldum3n4qlhpyuoxnkruzhetr3fwrxrfoe80dng3rxfxd3ryrzzcwjjqmkpqoepax01dee5vzgfcyxfrbfn5mg5kajvyavlfrjzksldrrnr6ytbjdwfpy3e0snbvvtjqujbidhljx2hwvurrouxlnzyxt3hdanq
tcgplayer,CBMivgFBVV95cUxOQ2lhR24wMzBJVmF4QS03bzVRQlkwUlZEWC1iNXlxOXNzZjJNYXlXbnJMTG5xTzItbEJYbUxkSWoyWlFSSFRTakFLaVFFeTV6Rm5ySllfdmcyYkxacjIxczVuMDlMbERMY0pfM2VTUk5zYmhHci1yU2pCLVBhaHp4V2V1X1JYUkptWUZjUjVHQjBZZUYxd0RPdVBvamttOXBHRXBuVUx0UUNta0pDanBnRzEtWkFBMmtOQmtsc0dB,cbmivgfbvv95cuxoq2lhr24wmzbjvmf4qs03bzvrqlkwulzewc1inxlxoxnzzjjnyxlxbnjmtg5xtzitbejybuxkswoywlfssfrtakflavffetv6rm5ysllfdmcyykxacjixczvumdlmbermy0pfm2vtuk5zymhhci1yu2pclvbhahp4v2v1x1jyukptwuzjujvhqjbzzuyxd0rpdvbvamttoxbhrxbuvux0uunta0pdanbnrzetwkfbmmtoqmtsc0db
tcgplayer,CBMiiwFBVV95cUxPRm9CZS1CNlBDTWRRNU9vUXk2cXl4TFlYMEY2QmR3R3h1ODBhdWJjNkhXNXl0VkdvMkFQMXU1eVJmelVReEY2R00xcklHRkN1OC1ZRzNrVkQwaGJJN2Q5aTBRMU9pdFRzeVlvVjJ0QThsYmFTMHBnbk9fT3B5RWM0NDU4SUJpS1BnTEs4,cbmiiwfbvv95cuxprm9czs1cnlbdtwrrnu9vuxk2cxl4tflymey2qmr3r3h1odbhdwjjnkhxnxl0vkdvmkfqmxu1evjmelvreey2r00xcklhrkn1oc1zrznrvkqwagjjn2q5atbrmu9pdfrzevlvvjj0qthsymftmhbnbk9ft3b5rwm0ndu4sujps1bntes4
tcgplayer,CBMiREFVX3lxTE1BNmM0LUhVeVFmb1hwQ2t0SkFZY3BpR3Z5MzF0bWpjbU5mQXBDeFVyOWpyRVc1N2xYLTNyRENNLUptS0x4,cbmirefvx3lxte1bnmm0luhvevfmb1hwq2t0skfzy3bpr3z5mzf0bwpjbu5mqxbdefvyowpyrvc1n2xyltnyrennlupts0x4
tcgplayer,CBMivgFBVV95cUxON0N5QmlqaXMtcndNc3RiWUFqRU5COFZBNXZhckFwOFVjMWlfT0o2S3NDNjk1MGQzbkpSYXhrSVFCcjFxcU92WVVmWXE4LVhwQWlkOU9LQV9Gd1NQWTVPVHktMWtCVXFzWnBTVExQekNxX1R2ZExVNFA2WVNfTFROb0xxNkwwazlvaGJlLWRoQ3NKODNJT0pYaEMxZlB1RXd5UUtSb2t2WllhZk1CcEdKbkU3LXdfRzdhLU9PNU1n,cbmivgfbvv95cuxon0n5qmlqaxmtcndnc3riwufqru5cofzbnxzhckfwofvjmwlft0o2s3ndnjk1mgqzbkpsyxhrsvfccjfxcu92wvvmwxe4lvhwqwlkou9lqv9gd1nqwtvpvhktmwtcvxfzwnbtvexqeknxx1r2zexvnfa2wvnftfrob0xxnkwwazlvagjllwroq3nkodnjt0pyaemxzlb1rxd5uutsb2t2wllhzk1ccedkbku3lxdfrzdhlu9pnu1n
tcgplayer,CBMioAFBVV95cUxQanVlV19qdU9jZzhkQWZGUG5CTEhMOEtaNkx2aWppU1dpUkZlbXRoRHV0UTRCZ0Fmc1VUaHF4YUtKcVpHVEdybTBUYmU0UXNiTVBtdlBCY1hhTVhmODgya050YUN0QWJISVRWX19fT01CZVdqdzQ3YVhPMktsbkhJdE5SYjRMdC16ekl0T1hHYm44Nm03QUZsQmFfWVZVMk1H,cbmioafbvv95cuxqanvlv19qdu9jzzhkqwzgug5ctehmoetankx2awppu1dpukzlbxrorhv0utrcz0fmc1vuahf4yutkcvphvedybtbuymu0uxnitvbtdlbcy1hhtvhmodgya050yun0qwjisvrwx19ft01czvdqdzq3yvhpmktsbkhjde5syjrmdc16ekl0t1hhym44nm03quzsqmffwvzvmk1h
tcgplayer,CBMi2wFBVV95cUxPb25wVkpWWXhPc01hOFRJdmZ3eGJTMDIyam5yMlpYcnRSVjBQWXd3MGlNQ1pKSXJ1c0I3aE1BS3VDbUFJVXZkRUhISHlkbkVKOW5LdHRudWhMdllkaHZBTTZlYWZPVkkycXVzd0tBajNpODBWR2h0Rm1uUmJxTFlVNnBZcEw1WjV3MjdFTEtYemU1QXl5RU1VQy12enR4alVISUZwUE53UUQ2ODQxZkdzQzdfQUJpUXhOWXh4c2JHRzRja3ZyR1dPazdWMWhXOVJaVkVvYTVIc0dpOG8,cbmi2wfbvv95cuxpb25wvkpwwxhpc01hofrjdmz3egjtmdiyam5ymlpycnrsvjbqwxd3mglnq1pksxj1c0i3ae1bs3vdbufjvxzkruhishlkbkvkow5ldhrudwhmdllkahzbttzlywzpvkkycxvzd0tbajnpodbwr2h0rm1uumjxtflvnnbzcew1wjv3mjdftetyemu1qxl5ru1vqy12enr4alvisuzwue53uuq2odqxzkdzqzdfqujpuxhowxh4c2jhrzrja3zyr1dpazdwmwhxovjavkvvytvic0dpog8
tcgplayer,CBMi0wFBVV95cUxQTzhpaTFON1ROck1ybzZ4bjAwRFNsU243VGRRczJIWVVOTmdaeER1N2I3Uko1QTNGT20wanV2cGo3Smg0ME1rT3lwaGQ1T1R6bGhOSWtuLXJaM2tQWmVYLVphS1Vyb0V4QkdGSVNQc2paYnN0NkVENFpOQUdQMGxHS2ZXeDFqbl9zZExtdGNTakVEcHFWelF3QkxDdmtsaUVpQi1SSElSY0ZQTDBNNzlYbjZ5SVd0WjZROHFjVlFxLURGNjdHVEEydXU3X2R3ZFBGRndZ,cbmi0wfbvv95cuxqtzhpatfon1rock1ybzz4bjawrfnsu243vgrrczjiwvvotmdaeer1n2i3uko1qtngt20wanv2cgo3smg0me1rt3lwagq1t1r6bghoswtulxjam2tqwmvylvphs1vyb0v4qkdgsvnqc2paynn0nkvenfpoqudqmgxhs2zxedfqbl9zzextdgntakvechfwelf3qkxddmtsauvpqi1sselsy0zqtdbnnzlybjz5svd0wjzrohfjvlfxlurgnjdhveeydxu3x2r3zfbgrndz
tcgplayer,CBMizAFBVV95cUxOLUF0YWlCYWlLc2RrUU9oX205VW1DeDlyZXc3NFVEMElWWWU0WmpGQVdpekZtSEZxU0NUZ015UVh0ZXl5Y0RaNExIdi1iaFY2UTRVUVU2T1RzSnBSQmx3OHJWSnoybzRuWDNocWJqb3djU3dOcThmR19vcXRFU193cUxsVDRnOV9XMmI4WjBoSVVQYnZYT1ZmVjdOSTU3cUdLMXJYQWVVcE03ODJSd1V1TlRpbkhvUC1EZGN6SkpxbXpDSFJsbUtlR1QyOU4,cbmizafbvv95cuxoluf0ywlcywllc2rruu9ox205vw1dedlyzxc3nfvemelwwwu0wmpgqvdpekztsezxu0nuz015uvh0zxl5y0ranexidi1iafy2utrvuvu2t1rzsnbsqmx3ohjwsnoybzruwdnocwjqb3dju3docthmr19vcxrfu193cuxsvdrnov9xmmi4wjbosvvqynzyt1zmvjdostu3cudlmxjyqwvvce03odjsd1v1tlrpbkhvuc1ezgn6skpxbxpdsfjsbutlr1qyou4
tcgplayer,CBMivgFBVV95cUxNaG9wOTJabVNYN1NkaURHY3F0SjNGMUI2ZGc3b3Y3SHotcHZNcW8tZHlFcUg4OVQxbWc1Wnp2TTgxT3llUjh1T1lwU1h1X2VsbGxqam0wZkVPUHhWMmllMUxiSnZXZmlncEVFenNtaDEtV0RCRzhwc3dXX0k2aERfaU9ZbDJBUVRLb1Y4UFVkZElMRXBnbE44RmVCT20zYm9DY0hxaE5rUkEzNGItWXRINzQtOV9aNWZkeERNTUhB,cbmivgfbvv95cuxnag9wotjabvnyn1nkaurhy3f0sjngmui2zgc3b3y3shotchzncw8tzhlfcug4ovqxbwc1wnp2ttgxt3llujh1t1lwu1h1x2vsbgxqam0wzkvpuhhwmmllmuxisnzxzmlncevfenntadetv0rcrzhwc3dxx0k2aerfau9zbdjbuvrlb1y4ufvkzelmrxbnbe44rmvct20zym9dy0hxae5rukezngitwxrinzqtov9anwzkeerntuhb
tcgplayer,CBMiywFBVV95cUxON1V4bVZxbkpaUFRWUWhVaTl5T2xwUTZKbXhSVGRjWVJYSzE4X2hBcUNFNlJEVkZOZ1dSYnM0a0lRUmQzcmdmTXpZckIzN0xVbGlwWnJGUVdoRVJxYXc1NXBIMXBTRWw3ck0zMks0TU8zQnEtSXc0YTJ4Y0ZUdU5Ta2UyLWZVVmNZUkl4SE5ySHNqQ3hSQVdMYlVpV2VEV0I4dHRNM2NWaFdpMExuQXRfMFM4bzZJWjA3eEFUekNzMXVSb29QRlh1Y3NQWQ,cbmiywfbvv95cuxon1v4bvzxbkpaufrwuwhvatl5t2xwutzkbxhsvgrjwvjysze4x2hbcunfnljevkzoz1dsynm0a0lrumqzcmdmtxpzckizn0xvbglwwnjguvdorvjxyxc1nxbimxbtrww3ck0zmks0tu8zqnetsxc0ytj4y0zudu5ta2uylwzvvmnzukl4se5yshnqq3hsqvdmylvpv2vev0i4dhrnm2nwafdpmexuqxrfmfm4bzzjwja3eefueknzmxvsb29qrlh1y3nqwq
tcgplayer,CBMiogFBVV95cUxQSHhSSGJTYTBQdkl4VElIVmw0R0JHUnJDc281WE4tempncDJuVG9BekcxUDllYlBLcEFqTERCZExfZFg0a01SNFMzaGtOa1dWOGlraU1rRUVRT043cEtqRGxkMVlxRmpCU01RbUEzaVJzWlhjQmQzUFpMVW94el9YSHZLNFljSERVZ2pRZkRBRVp3Zm5PUGdjSlBfeThySDV2TGc,cbmiogfbvv95cuxqshhssgjtytbqdkl4velivmw0r0jhunjdc281we4tempncdjuvg9bekcxudllylblcefqterczexfzfg0a01snfmzagtoa1dwoglrau1rruvrt043cetqrgxkmvlxrmpcu01rbuezavjzwlhjqmqzufpmvw94el9yshzlnfljservz2przkrbrvp3zm5pugdjslbfethysdv2tgc
tcgplayer,CBMinwFBVV95cUxNemM5c1ZiYVRYMkdHNGVFY0stanVaRVA4Q19kQ2Q5bVBiSFJOb3VidEp2RERPejkwaUlRX0dKVDFRUjNzMEtjRnJUR25HbGhLLTllcGdiNFhCYS1yWF9XNTNkWjJ2YlJVQXZuaW5vY0w0a2hpREllY2FSdXdyR0hzUXN4TWhiVWJxWkVFX2h1RHdpZTNPT0xUb0NNUVpRZUE,cbminwfbvv95cuxnemm5c1ziyvrymkdhngvfy0stanvarva4q19kq2q5bvbisfjob3videp2rerpejkwaulrx0dkvdfrujnzmetjrnjur25hbghlltllcgdinfhcys1ywf9xntnkwjj2yljvqxzuaw5vy0w0a2hprelly2fsdxdyr0hzuxn4twhivwjxwkvfx2h1rhdpztnpt0xub0nnuvprzue
tcgplayer,CBMi1wFBVV95cUxNRVNlZUt5NlNMYjg4Y3BYMkVHY3FackF3ZGJWOV9LSlE4aDd3WG83cm9WMndZaXE1Qm8yQ2IxX1NlVUVkc1NNblgxRnZkQ2ZIMFl3by1MN09hQVlKSjBfSGtpWnprWmZtV19pOGc2R09mWGxOU3RqOVdaeURvZ2M3ZFVzZm5iSGx0aE5LRk9qYW96cFdUNEFxY1lES3dsOHRJMkVQMjE5WF9rLUJTTTBQU1RNVlQxYTdPZm8yRFdxb2JVcEhkbVZjYlBTTjhkR0dvUTg1ZXczOA,cbmi1wfbvv95cuxnrvnlzut5nlnmyjg4y3bymkvhy3fackf3zgjwov9lsle4add3wg83cm9wmndzaxe1qm8yq2ixx1nlvuvkc1nnblgxrnzkq2zimfl3by1mn09hqvlksjbfsgtpwnprwmztv19pogc2r09mwgxou3rqovdaeurvz2m3zfvzzm5isgx0ae5lrk9qyw96cfdunefxy1les3dsohrjmkvqmje5wf9rlujtttbqu1rnvlqxytdpzm8yrfdxb2jvcehkbvzjylbttjhkr0dvutg1zxczoa
tcgplayer,CBMisAFBVV95cUxObzdzSHBYN2xzVFdPenVWNW5wSkZPc0lvRzh4MHNQZ3VZWURqWVJkRDFId2lIdi14Nl9XVGNkMUZDdVVoUFprSnZxQ0dIT3BQTWItM1UyOGV3ZmFSNHBUSVhQeWNSaFVrMHNRUEV0SU80YXM5M2hfMVNpYUx6XzByVDk5RjI4X3hFMllKaXZ2V3Nsbm9sY0w2WmhpbS1NcDRRajNJdUwzNmRFTVVrWVR2bA,cbmisafbvv95cuxobzdzshbyn2xzvfdpenvwnw5wskzpc0lvrzh4mhnqz3vzwurqwvjkrdfid2lidi14nl9xvgnkmuzddvvoufprsnzxq0dit3bqtwitm1uyogv3zmfsnhbusvhqewnsafvrmhnruev0su80yxm5m2hfmvnpyux6xzbyvdk5rji4x3hfmllkaxz2v3nsbm9sy0w2wmhpbs1ncdrrajnjduwznmrftvvrwvr2ba
tcgplayer,CBMisgFBVV95cUxQSUFJYU5xZ0VWV3pqZnh4NGtJWTBkQzNsZ0ZySTU4ekN3YkRmT1hjcE96dUh4RWpacmhnOFFwVmZ5bkk4d3lQZDRrS0pKc28zTjZWekJxeEtLUDJOY0FBNl9vOEloMi1Rd3RkT2RWRnc4NFN6ZjEwaF9QbnZnRGJfSzM4Y245b2lNRU93cnFSMkk0Q1hsLTdtQWtXaDNPb2VoXzIzdGlkTzFOa3JHWEJMRUpn,cbmisgfbvv95cuxqsufjyu5xz0vwv3pqznh4ngtjwtbkqznsz0zystu4ekn3ykrmt1hjce96duh4rwpacmhnoffwvmz5bkk4d3lqzdrrs0pkc28ztjzwekjxeetludjoy0fbnl9voelomi1rd3rkt2rwrnc4nfn6zjewaf9qbnznrgjfszm4y245b2lnru93cnfsmkk0q1hsltdtqwtxadnpb2voxzizdglktzfoa3jhwejmrupn
tcgplayer,CBMinwFBVV95cUxQUUJpZGlNS1g5TFU4Sl9McFRadWJLanNPcGZSME9FcU5zMS1tMC1HaUZCYWhBdnhvSlI5MWlMMjhzbXVPT01qYWEtQ2ZwaExXSFdwMnVWQnZ2T1pBTFFkMV9PbzZjSjFrbFVRY2t4OUNvTGpfRFZrNS1CTTBoODZqZkRSSlJTeHBvMVZwb0k4VkJSRE1Ocm1KTC1MMldpMTg,cbminwfbvv95cuxquujpzglns1g5tfu4sl9mcfradwjlannpcgzsme9fcu5zms1tmc1hauzcywhbdnhvsli5mwlmmjhzbxvpt01qywetq2zwaexxsfdwmnvwqnz2t1pbtffkmv9pbzzjsjfrbfvry2t4ounvtgpfrfzrns1cttboodzqzkrssljtehbvmvzwb0k4vkjsre1ocm1ktc1mmldpmtg
tcgplayer,CBMixgFBVV95cUxNY08yZHNCWDRvcHZMWEFOUFFXLWpnY0JzTVhqWmlMeVl2alZ1YkFLSmxYcjNPb1M3ZzVCaFY3NUsxTk1TaTk5aFJiMlI0S0Q1WUVYZmFLVzg2VlhJZUFScENXbzc2Y1RkaXBVOFZnaHczLU85T3hjYVZZQ2pDZXFNN3BlN2RCYjVfWFEtaGwwVnRBU2VFR1FuUEluNTFiVHZzZU1lUTdzeDdqWkN4ZjFYU3R1bVJZSUlnWmVKakd1NmxCUjdISWc,cbmixgfbvv95cuxny08yzhncwdrvchzmwefouffxlwpny0jztvhqwmlmevl2alz1ykflsmxycjnpb1m3zzvcafy3nusxtk1tatk5afjimli0s0q1wuvyzmflvzg2vlhjzufscenxbzc2y1rkaxbvofznahczlu85t3hjyvzzq2pdzxfnn3bln2rcyjvfwfetagwwvnrbu2vfr1fuueluntfivhzzzu1lutdzeddqwkn4zjfyu3r1bvjzsulnwmvkakd1nmxcujdiswc
tcgplayer,CBMiygFBVV95cUxNMTdueTJyVTV0ZHJUM1hLcC1xR2hSNXM4dzBOTHdFbnpaN1hmVC1oRkc4VDJkRWp4UEFpZDZTMU1TMzhGT054VkRGOERSc2EzZ3VKajYwX2hienVsTEhfWDdEaHB1NHQ2d3RGWnZwc0JvSWZINmdVTjVCeU0tbDhmWjdCUzFGNHpfMDQzaTl4UzhwUUJIQ0tENTVuUlAyckdlOVprRGpIUHJZemU1c1BtcGNsdU5LdkI5WmhSUTdEYUdndkVSb0MzcUVR,cbmiygfbvv95cuxnmtduetjyvtv0zhjum1hlcc1xr2hsnxm4dzbothdfbnpan1hmvc1orkc4vdjkrwp4uefpzdztmu1tmzhgt054vkrgoersc2ezz3vkajywx2hienvstehfwddeahb1nhq2d3rgwnzwc0jvswzinmdvtjvceu0tbdhmwjdcuzfgnhpfmdqzatl4uzhwuujiq0tentvuulayckdlovprrgpiuhjzemu1c1btcgnsdu5ldki5wmhsutdeyudndkvsb0mzcuvr
tcgplayer,CBMiwwFBVV95cUxNZi1ydm9RNEt5bEpLWnk0ZWl5ZDFTYm9SeDdYeFZaLV92ZFdrc1VHTHNvbXZpX2I0eGhKY1JpVkt4ZnJxNzhRWEgzR2ktSXFwRF9xa2Y1UXVDc01Vc0ZmT0lBUjdjSWFnWVZRZmdUaFEydXlVcHJjV0hDNmsyWWRSeG10dnlEVTNMWlVzMl9zekg2a3A2WWpONFRNbGZYQjc1YzUxZnpPR3dnNFd1YVdwYmdkb0w4eGxmQmZHOVpGSTkwaUE,cbmiwwfbvv95cuxnzi1ydm9rnet5beplwnk0zwl5zdftym9seddyefzalv92zfdrc1vhthnvbxzpx2i0eghky1jpvkt4znjxnzhrwegzr2ktsxfwrf9xa2y1uxvdc01vc0zmt0lbujdjswfnwvzrzmduafeydxlvchjjv0hdnmsywwrseg10dnlevtnmwlvzml9zekg2a3a2wwponfrnbgzyqjc1yzuxznppr3dnnfd1yvdwymdkb0w4egxmqmzhovpgstkwaue
tcgplayer,CBMikwFBVV95cUxQTWpsTTQxVGItb240V2JRSVZkYjYxbW12dUJoMDJQTU5wQ3VvWVFsZWM0blhPQnZZa2ZBZmZIS2h6ellUNEo0c0FEd0hRa05ibFljQUpmbmVIaUJ3S0toVVVUMUwteF9QQUhrVVRLeTAyRjBsYUFBd2J0SW0zajZoOS0zZW82RGZkeXVUR0RqaHhmRTg,cbmikwfbvv95cuxqtwpsttqxvgitb240v2jrsvzkyjyxbw12dujomdjqtu5wq3vvwvfszwm0blhpqnzza2zbzmzis2h6elluneo0c0fed0hra05ibfljqupmbmviauj3s0tovvvumuwtef9qquhrvvrletayrjbsyufbd2j0sw0zajzoos0zzw82rgzkexvur0rqahhmrtg
tcgplayer,CBMivwFBVV95cUxNUUFpbFZRZE0zam9LT1RvUHEwTndEeGhRMFpSZHFRZHBhT2ZxM212M2NJazdEbHlNZnFrMnpRdTF2MmlidGppemlEMjlQd01GT3NjRGZWZm5ncTQ2LWFnYUJ0MG9DU0ZhWnRYWExMNW5za1ZWVGo5cHdWSGxsUXJUSE5ObnI0c0dxdXFualFLTHJ6Vkc1SHduWTROVUZEbEE0OGNqdkdWN2tPTnJEOVh5MEtHeTV6NEJ1Ti1Lb2NCQQ,cbmivwfbvv95cuxnuufpbfzrze0zam9lt1rvuhewtndeeghrmfpszhfrzhbht2zxm212m2njazdebhlnznfrmnprdtf2mmlidgppemlemjlqd01gt3njrgzwzm5nctq2lwfnyuj0mg9du0zhwnrywexmnw5za1zwvgo5chdwsgxsuxjuse5obni0c0dxdxfualflthj6vkc1shduwtrovuzebee0ognqdkdwn2tptnjeovh5methetv6nej1ti1lb2ncqq
tcgplayer,CBMioAFBVV95cUxNM1c2UEZhZUMxVHZMT2steGl1cHZCVV9BVWxoVDdWNnZ5SkZEZ3l0MTRjaU9MZUFpakZLc25FQ181RUhuaXo2OUZMeUVMTVR6YzFCbWtjWmRzR3VoOTFLX21WdU5JSGVxeHhLc2Q3TkgtTWEzVlp5MFZsLUxqblVvdlhTajF1em5rQ3NPQlJUVmhkZ2d3cmpPTF9IaW1pUWZU,cbmioafbvv95cuxnm1c2uezhzumxvhzmt2stegl1chzcvv9bvwxovddwnnz5skzez3l0mtrjau9mzufpakzlc25fq181ruhuaxo2ouzmeuvmtvr6yzfcbwtjwmrzr3vootflx21wdu5jsgvxehhlc2q3tkgttwezvlp5mfzsluxqblvvdlhtajf1em5rq3npqljuvmhkz2d3cmpptf9iaw1puwzu
pokenews,CBMitgFBVV95cUxObV9JeEgyYWhqODhyUmxwV3B6OFBITmhzVDVjai14Q1RLeDhmYm5SXzhNXzZLVGFiZTFKZXZ1VGhOaWs4bnozdUFBMWpOWEYwR29XdEVWZVpwVDhPdERhZUdRTVhKQzZIWEFwMzVCUWpRUnhPc2tJVWFmcE5SY2ZrQkExQ0Z1RldDQ1cyYUZ6bHFLMHFsc1lmRHhhWllGSmh3WlNHa3FMXy13YS1SSEVCcmw2VV9RUQ,cbmitgfbvv95cuxobv9jeegyywhqodhyumxwv3b6ofbitmhzvdvjai14q1rledhmym5sxzhnxzzlvgfiztfkzxz1vghoaws4bnozdufbmwpoweywr29xdevwzvpwvdhpderhzudrtvhkqzziwefwmzvcuwprunhpc2tjvwfmce5sy2zrqkexq0z1rlddq1cyyuz6bhflmhfsc1lmrhhhwllgsmh3wlnha3fmxy13ys1ssevccmw2vv9ruq
pokenews,CBMilwFBVV95cUxPN2ZiYlpiTU9JNm1VRWRrb0JLa2VTTHZGNHNCVEotMWlQajdGX1FuSE5VbWF6czd5RlZvVGJjb3kxQUhKamFtbWNLZVVwSWU4NTBIeG5hYmtpX1dBeVUtdmduZnFhWDk4YzZIN3RnbjdIN3BtcTVlSTRzb3VpZnIxaW9MUmRzUzRSQkx5VDJ2UEp0OG14YkFj,cbmilwfbvv95cuxpn2ziylpitu9jnm1vrwrrb0jla2vtthzgnhncveotmwlqajdgx1fuse5vbwf6czd5rlzvvgjjb3kxquhkamftbwnlzvvwswu4ntbieg5hymtpx1dbevutdmduznfhwdk4yzzin3rnbjdin3btctvlstrzb3vpznixaw9mumrzuzrsqkx5vdj2uep0og14ykfj
pokenews,CBMipwFBVV95cUxQWGVoMWJscHFuM2Z0eHI1X2tyblViaklIbW1tR2xuMjhWd0hoeFlmNFh6cGw0YVlSU25KRE93Y1VwaVAzRmxvZWRLUGszN19wQlRiUFNONURJNV9XU3hQTFUteWlHU1MwcGFyUDdrZG5nN0xVUFBSNC1mNGh1YUJ5ZlJyYmJTMmowQks4RnBsRzlSckhJUE0xcFJJREo4WWJoaHVDMmNoNA,cbmipwfbvv95cuxqwgvomwjschfum2z0ehi1x2tyblviaklibw1tr2xumjhwd0hoeflmnfh6cgw0yvlsu25kre93y1vwavazrmxvzwrlugszn19wqlriufnonurjnv9xu3hqtfutewlhu1mwcgfyuddrzg5nn0xvufbsnc1mngh1yuj5zljyymjtmmowqks4rnbsrzlsckhjue0xcfjjreo4wwjoahvdmmnona
pokenews,CBMiwAFBVV95cUxOc2tzRl9IR2dpUEh1NjFKMTRyTDB3ZnEtRW9zdVcwa243X0c5aF9leGtqOHpSSTI3dDBXOVpZNk9oN0dOMDVncTNSNXBDbmhpNjFTQjVjMHhkel82dnlORzdUYS1IakhKTW9CQUhGejNnNE9LYWxUdWtPMzNxX3U2YUxjMFNKcjhUM0FNXzZUNld4Y3ZLR0o2dWNXSkplSlhhcTc5TENrQjU2NXhtSmRSNVlONzdrLUlaSEY1VnhudU0,cbmiwafbvv95cuxoc2tzrl9ir2dpueh1njfkmtrytdb3znetrw9zdvcwa243x0c5af9legtqohpssti3ddbxovpznk9on0domdvnctnsnxbdbmhpnjftqjvjmhhkel82dnlorzduys1iakhktw9cquhgejnnne9lywxudwtpmznxx3u2yuxjmfnkcjhum0fnxzzunld4y3zlr0o2dwnxskplslhhctc5tenrqju2nxhtsmrsnvlonzdrlulasey1vnhudu0
pokenews,CBMiowFBVV95cUxNYVNnOWd3bHRiZGJFNXNWdkFWZWdybEFCX2ZxYVJLSUJDeU16TndqOFZOVGM2M28tZ3VERk1TVHZmQ2R6SU0yeXhVMkRXZV9MTVNSZ0VwRzl1V2dPWDZFQnlSdDBuNzFBeDh2VkdXWEdXWmp3UTAyS1VjZVlUUjFabnp5c09BX0hCUkFYSl8yeUZCYW5qYlFiTkt6Y2Q3azg3dXl3,cbmiowfbvv95cuxnyvnnowd3bhrizgjfnxnwdkfwzwdybefcx2zxyvjlsujdeu16tndqofzovgm2m28tz3verk1tvhzmq2r6su0yexhvmkrxzv9mtvnsz0vwrzl1v2dpwdzfqnlsddbunzfbedh2vkdxwedxwmp3utays1vjzvluujfabnp5c09bx0hcukfysl8yeuzcyw5qylfitkt6y2q3azg3dxl3
pokenews,CBMipgFBVV95cUxOaGNlWWdjZmhLY0EtbHUxQzNfYU1hYmtxWUdnRTZIWkZCMU5ZLV9sazQ5QnNjb0ZSTGlGRGJZelhqcnBkQnhDdzd3ZEZEWmpZLVg5bW10RUpQejZ2dVpzNjA0U24yLWpqSDhtdURSYWh1c1VITElkVVFhSG1XY2VMV1F3VkM4RnJNZHJ6VFFIb2cybnZtalZWbWY2VVdybDhZM3pza0VB,cbmipgfbvv95cuxoagnlwwdjzmhly0etbhuxqznfyu1hymtxwudnrtziwkzcmu5zlv9sazq5qnnjb0zstglgrgjzelhqcnbkqnhddzd3zezewmpzlvg5bw10rupqejz2dvpznja0u24ylwpqsdhtdursywh1c1vitelkvvfhsg1xy2vmv1f3vkm4rnjnzhj6vffib2cybnztalzwbwy2vvdybdhzm3pza0vb
pokenews,CBMiU0FVX3lxTE0yS19OdF8tSUhaMjF1aGQ5TGtmZFZMYVh0QjFERmlrNFpwaExmOTVWQVRUdDY3Ymg0SFlmZThuVHJjWmRTWWNfczlBeS10REViLUk0,cbmiu0fvx3lxte0ys19odf8tsuhamjf1agq5tgtmzfzmyvh0qjfermlrnfpwaexmotvwqvruddy3ymg0sflmzthuvhjjwmrtwwnfczlbes10reviluk0
pokenews,CBMiTEFVX3lxTE1KSkZxbFpIZXpkQlhISVJBZWg3am9iWTVYWGctMFFKOEQyamt3Y2VJREkxZzdabjFlY3JtcTFGWms1cGFBZmp6ckdWVlE,cbmitefvx3lxte1kskzxbfpizxpkqlhisvjbzwg3am9iwtvywgctmffkoeqyamt3y2vjrekxzzdabjfly3jtctfgwms1cgfbzmp6ckdwvle
pokenews,CBMiP0FVX3lxTE9nbThDMTBhS09lS1RkQ0pJOUJIeUx4MkZ0ZGF0Rm4xUXZKQlRZNWc5RmZieHNESk0yUHgyTExQYw,cbmip0fvx3lxte9nbthdmtbhs09ls1rkq0pjoujieux4mkz0zgf0rm4xuxzkqlrznwc5rmziehnesk0yuhgytexqyw
pokenews,CBMihgFBVV95cUxQbE4yZmw5UG1hd3RfZXZKUnBUdmdOQ0VHZm16aTRUUm95Z05aRWdZYkE4T1FOSmdiaFJxd1BPVi1zZkJvQ2hNbHRQclNzNWJ1R0hHMjBheEY5dUFjVFV5SnBwOEJYcUdneW8zQl9HYmVKLWR3S2NLam5zQk1yV0VNSkxPaEllZw,cbmihgfbvv95cuxqbe4yzmw5ug1hd3rfzxzkunbudmdoq0vhzm16atruum95z05arwdzyke4t1fosmdiafjxd1bpvi1zzkjvq2hnbhrqclnznwj1r0hhmjbheey5dufjvfv5snbwoejycudnew8zql9hymvklwr3s2nlam5zqk1yv0vnskxpaellzw
